thickness,k,n_trees,min_node_size,max_depth,beta,fold,auc,auc_avg,auc_std
50,5,1400,1.0%,5,0.1,1,0.9803442358970642,0.9803520441055298,0.001146187772974372
50,5,1400,1.0%,5,0.1,2,0.9810785055160522,0.9803520441055298,0.001146187772974372
50,5,1400,1.0%,5,0.1,3,0.9816439747810364,0.9803520441055298,0.001146187772974372
50,5,1400,1.0%,5,0.1,4,0.9786267280578613,0.9803520441055298,0.001146187772974372
50,5,1400,1.0%,5,0.2,0,0.979845404624939,0.9803598523139954,0.0010014884173870087
50,5,1400,1.0%,5,0.2,1,0.9794309139251709,0.9803598523139954,0.0010014884173870087
50,5,1400,1.0%,5,0.2,2,0.9802541136741638,0.9803598523139954,0.0010014884173870087
50,5,1400,1.0%,5,0.2,3,0.9820491075515747,0.9803598523139954,0.0010014884173870087
50,5,1400,1.0%,5,0.2,4,0.9802199602127075,0.9803598523139954,0.0010014884173870087
50,5,1400,1.0%,5,0.3,0,0.9800307154655457,0.9797725677490234,0.0007938984199427068
50,5,1400,1.0%,5,0.3,1,0.9790595173835754,0.9797725677490234,0.0007938984199427068
50,5,1400,1.0%,5,0.3,2,0.979378879070282,0.9797725677490234,0.0007938984199427068
50,5,1400,1.0%,5,0.3,3,0.981042742729187,0.9797725677490234,0.0007938984199427068
50,5,1400,1.0%,5,0.3,4,0.9793510437011719,0.9797725677490234,0.0007938984199427068
50,5,1400,1.0%,5,0.4,0,0.9789606332778931,0.9789056777954102,0.0012281956151127815
50,5,1400,1.0%,5,0.4,1,0.9775915741920471,0.9789056777954102,0.0012281956151127815
50,5,1400,1.0%,5,0.4,2,0.978175938129425,0.9789056777954102,0.0012281956151127815
50,5,1400,1.0%,5,0.4,3,0.9808471202850342,0.9789056777954102,0.0012281956151127815
50,5,1400,1.0%,5,0.4,4,0.9789531230926514,0.9789056777954102,0.0012281956151127815
50,5,1400,1.0%,5,0.5,0,0.979114294052124,0.9784979820251465,0.0006841139402240515
50,5,1400,1.0%,5,0.5,1,0.977896511554718,0.9784979820251465,0.0006841139402240515
50,5,1400,1.0%,5,0.5,2,0.9785365462303162,0.9784979820251465,0.0006841139402240515
50,5,1400,1.0%,5,0.5,3,0.9792220592498779,0.9784979820251465,0.0006841139402240515
50,5,1400,1.0%,5,0.5,4,0.9777203798294067,0.9784979820251465,0.0006841139402240515
50,5,1400,1.0%,5,0.6,0,0.9793545603752136,0.9778261184692383,0.0015704523539170623
50,5,1400,1.0%,5,0.6,1,0.9757615923881531,0.9778261184692383,0.0015704523539170623
50,5,1400,1.0%,5,0.6,2,0.976923942565918,0.9778261184692383,0.0015704523539170623
50,5,1400,1.0%,5,0.6,3,0.9793874621391296,0.9778261184692383,0.0015704523539170623
50,5,1400,1.0%,5,0.6,4,0.9777029752731323,0.9778261184692383,0.0015704523539170623
50,5,1400,1.0%,5,0.7,0,0.9791281223297119,0.9776414036750793,0.001529015600681305
50,5,1400,1.0%,5,0.7,1,0.9763885736465454,0.9776414036750793,0.001529015600681305
50,5,1400,1.0%,5,0.7,2,0.9763935208320618,0.9776414036750793,0.001529015600681305
50,5,1400,1.0%,5,0.7,3,0.9794712662696838,0.9776414036750793,0.001529015600681305
50,5,1400,1.0%,5,0.7,4,0.9768252968788147,0.9776414036750793,0.001529015600681305
50,5,1400,1.0%,5,0.8,0,0.9776742458343506,0.9769485592842102,0.001033242791891098
50,5,1400,1.0%,5,0.8,1,0.9757251739501953,0.9769485592842102,0.001033242791891098
50,5,1400,1.0%,5,0.8,2,0.9765697121620178,0.9769485592842102,0.001033242791891098
50,5,1400,1.0%,5,0.8,3,0.9783140420913696,0.9769485592842102,0.001033242791891098
50,5,1400,1.0%,5,0.8,4,0.9764596819877625,0.9769485592842102,0.001033242791891098
50,5,1400,1.0%,5,0.9,0,0.9784501194953918,0.9766947031021118,0.0013554736506193876
50,5,1400,1.0%,5,0.9,1,0.9754794836044312,0.9766947031021118,0.0013554736506193876
50,5,1400,1.0%,5,0.9,2,0.9756869673728943,0.9766947031021118,0.0013554736506193876
50,5,1400,1.0%,5,0.9,3,0.9778411388397217,0.9766947031021118,0.0013554736506193876
50,5,1400,1.0%,5,0.9,4,0.9760156273841858,0.9766947031021118,0.0013554736506193876
50,5,200,1.0%,6,0.1,0,0.9774579405784607,0.976425290107727,0.0025713255163282156
50,5,200,1.0%,6,0.1,1,0.9742133021354675,0.976425290107727,0.0025713255163282156
50,5,200,1.0%,6,0.1,2,0.9752317667007446,0.976425290107727,0.0025713255163282156
50,5,200,1.0%,6,0.1,3,0.9804619550704956,0.976425290107727,0.0025713255163282156
50,5,200,1.0%,6,0.1,4,0.974761426448822,0.976425290107727,0.0025713255163282156
50,5,200,1.0%,6,0.2,0,0.9783139824867249,0.9781532287597656,0.0026377683971077204
50,5,200,1.0%,6,0.2,1,0.9796461462974548,0.9781532287597656,0.0026377683971077204
50,5,200,1.0%,6,0.2,2,0.9782056212425232,0.9781532287597656,0.0026377683971077204
50,5,200,1.0%,6,0.2,3,0.9807727336883545,0.9781532287597656,0.0026377683971077204
50,5,200,1.0%,6,0.2,4,0.9738274812698364,0.9781532287597656,0.0026377683971077204
50,5,200,1.0%,6,0.3,0,0.9800791144371033,0.9803869128227234,0.0012878746492788196
50,5,200,1.0%,6,0.3,1,0.9805396795272827,0.9803869128227234,0.0012878746492788196
50,5,200,1.0%,6,0.3,2,0.9809151887893677,0.9803869128227234,0.0012878746492788196
50,5,200,1.0%,6,0.3,3,0.9819565415382385,0.9803869128227234,0.0012878746492788196
50,5,200,1.0%,6,0.3,4,0.9784443378448486,0.9803869128227234,0.0012878746492788196
50,5,200,1.0%,6,0.4,0,0.9793455004692078,0.9796854257583618,0.0013307732297107577
50,5,200,1.0%,6,0.4,1,0.9801431894302368,0.9796854257583618,0.0013307732297107577
50,5,200,1.0%,6,0.4,2,0.9787041544914246,0.9796854257583618,0.0013307732297107577
50,5,200,1.0%,6,0.4,3,0.9817638397216797,0.9796854257583618,0.0013307732297107577
50,5,200,1.0%,6,0.4,4,0.978470504283905,0.9796854257583618,0.0013307732297107577
50,5,200,1.0%,6,0.5,0,0.9789533615112305,0.979361355304718,0.0014076485531404614
50,5,200,1.0%,6,0.5,1,0.9792195558547974,0.979361355304718,0.0014076485531404614
50,5,200,1.0%,6,0.5,2,0.9782156944274902,0.979361355304718,0.0014076485531404614
50,5,200,1.0%,6,0.5,3,0.9817885756492615,0.979361355304718,0.0014076485531404614
50,5,200,1.0%,6,0.5,4,0.9786296486854553,0.979361355304718,0.0014076485531404614
50,5,200,1.0%,6,0.6,0,0.9791728854179382,0.9790695309638977,0.0009230555151589215
50,5,200,1.0%,6,0.6,1,0.9778293371200562,0.9790695309638977,0.0009230555151589215
50,5,200,1.0%,6,0.6,2,0.9788932204246521,0.9790695309638977,0.0009230555151589215
50,5,200,1.0%,6,0.6,3,0.9804211258888245,0.9790695309638977,0.0009230555151589215
50,5,200,1.0%,6,0.6,4,0.9790312051773071,0.9790695309638977,0.0009230555151589215
50,5,200,1.0%,6,0.7,0,0.9803609848022461,0.9782044291496277,0.0014789216220378876
50,5,200,1.0%,6,0.7,1,0.978569746017456,0.9782044291496277,0.0014789216220378876
50,5,200,1.0%,6,0.7,2,0.9763541221618652,0.9782044291496277,0.0014789216220378876
50,5,200,1.0%,6,0.7,3,0.9782659411430359,0.9782044291496277,0.0014789216220378876
50,5,200,1.0%,6,0.7,4,0.9774714708328247,0.9782044291496277,0.0014789216220378876
50,5,200,1.0%,6,0.8,0,0.9771692156791687,0.976321816444397,0.001606810954399407
50,5,200,1.0%,6,0.8,1,0.9762222170829773,0.976321816444397,0.001606810954399407
50,5,200,1.0%,6,0.8,2,0.9749635457992554,0.976321816444397,0.001606810954399407
50,5,200,1.0%,6,0.8,3,0.9785723686218262,0.976321816444397,0.001606810954399407
50,5,200,1.0%,6,0.8,4,0.9746818542480469,0.976321816444397,0.001606810954399407
50,5,200,1.0%,6,0.9,0,0.976494550704956,0.9758509397506714,0.0016548509011045098
50,5,200,1.0%,6,0.9,1,0.9757648706436157,0.9758509397506714,0.0016548509011045098
50,5,200,1.0%,6,0.9,2,0.9737849831581116,0.9758509397506714,0.0016548509011045098
50,5,200,1.0%,6,0.9,3,0.978206217288971,0.9758509397506714,0.0016548509011045098
50,5,200,1.0%,6,0.9,4,0.9750041961669922,0.9758509397506714,0.0016548509011045098
50,5,400,1.0%,6,0.1,0,0.9795799255371094,0.9792487025260925,0.002500014379620552
50,5,400,1.0%,6,0.1,1,0.9795053005218506,0.9792487025260925,0.002500014379620552
50,5,400,1.0%,6,0.1,2,0.9779542088508606,0.9792487025260925,0.002500014379620552
50,5,400,1.0%,6,0.1,3,0.9829858541488647,0.9792487025260925,0.002500014379620552
50,5,400,1.0%,6,0.1,4,0.9762184023857117,0.9792487025260925,0.002500014379620552
50,5,400,1.0%,6,0.2,0,0.9813069105148315,0.9806936383247375,0.0015417007962241769
50,5,400,1.0%,6,0.2,1,0.981569766998291,0.9806936383247375,0.0015417007962241769
50,5,400,1.0%,6,0.2,2,0.9790676236152649,0.9806936383247375,0.0015417007962241769
50,5,400,1.0%,6,0.2,3,0.9824517369270325,0.9806936383247375,0.0015417007962241769
50,5,400,1.0%,6,0.2,4,0.9790722727775574,0.9806936383247375,0.0015417007962241769
50,5,400,1.0%,6,0.3,0,0.9805240631103516,0.9808129072189331,0.0009885482722893357
50,5,400,1.0%,6,0.3,1,0.9801438450813293,0.9808129072189331,0.0009885482722893357
50,5,400,1.0%,6,0.3,2,0.9813026785850525,0.9808129072189331,0.0009885482722893357
50,5,400,1.0%,6,0.3,3,0.9822775721549988,0.9808129072189331,0.0009885482722893357
50,5,400,1.0%,6,0.3,4,0.9798165559768677,0.9808129072189331,0.0009885482722893357
50,5,400,1.0%,6,0.4,0,0.9801555871963501,0.9797104001045227,0.00130223308224231
50,5,400,1.0%,6,0.4,1,0.9799686074256897,0.9797104001045227,0.00130223308224231
50,5,400,1.0%,6,0.4,2,0.9781891703605652,0.9797104001045227,0.00130223308224231
50,5,400,1.0%,6,0.4,3,0.9815102219581604,0.9797104001045227,0.00130223308224231
50,5,400,1.0%,6,0.4,4,0.9787281155586243,0.9797104001045227,0.00130223308224231
50,5,400,1.0%,6,0.5,0,0.9790760278701782,0.9789344072341919,0.0014213483082130551
50,5,400,1.0%,6,0.5,1,0.9770237803459167,0.9789344072341919,0.0014213483082130551
50,5,400,1.0%,6,0.5,2,0.9780734777450562,0.9789344072341919,0.0014213483082130551
50,5,400,1.0%,6,0.5,3,0.9805741906166077,0.9789344072341919,0.0014213483082130551
50,5,400,1.0%,6,0.5,4,0.9799244999885559,0.9789344072341919,0.0014213483082130551
50,5,400,1.0%,6,0.6,0,0.9785906672477722,0.9784702062606812,0.001237291726283729
50,5,400,1.0%,6,0.6,1,0.9776425361633301,0.9784702062606812,0.001237291726283729
50,5,400,1.0%,6,0.6,2,0.9781035780906677,0.9784702062606812,0.001237291726283729
50,5,400,1.0%,6,0.6,3,0.9805421233177185,0.9784702062606812,0.001237291726283729
50,5,400,1.0%,6,0.6,4,0.9774718284606934,0.9784702062606812,0.001237291726283729
50,5,400,1.0%,6,0.7,0,0.9803475141525269,0.9779658317565918,0.0016015409491956234
50,5,400,1.0%,6,0.7,1,0.9765363931655884,0.9779658317565918,0.0016015409491956234
50,5,400,1.0%,6,0.7,2,0.9764279127120972,0.9779658317565918,0.0016015409491956234
50,5,400,1.0%,6,0.7,3,0.978197455406189,0.9779658317565918,0.0016015409491956234
50,5,400,1.0%,6,0.7,4,0.9783196449279785,0.9779658317565918,0.0016015409491956234
50,5,400,1.0%,6,0.8,0,0.9779662489891052,0.9774540662765503,0.0014240206219255924
50,5,400,1.0%,6,0.8,1,0.9763405919075012,0.9774540662765503,0.0014240206219255924
50,5,400,1.0%,6,0.8,2,0.9759501814842224,0.9774540662765503,0.0014240206219255924
50,5,400,1.0%,6,0.8,3,0.9795390367507935,0.9774540662765503,0.0014240206219255924
50,5,400,1.0%,6,0.8,4,0.9774743318557739,0.9774540662765503,0.0014240206219255924
50,5,400,1.0%,6,0.9,0,0.9780066609382629,0.9763290286064148,0.001477288780733943
50,5,400,1.0%,6,0.9,1,0.975560188293457,0.9763290286064148,0.001477288780733943
50,5,400,1.0%,6,0.9,2,0.9749546051025391,0.9763290286064148,0.001477288780733943
50,5,400,1.0%,6,0.9,3,0.9778516888618469,0.9763290286064148,0.001477288780733943
50,5,400,1.0%,6,0.9,4,0.9752724170684814,0.9763290286064148,0.001477288780733943
50,5,600,1.0%,6,0.1,0,0.9807611107826233,0.9810886383056641,0.0017079992685467005
50,5,600,1.0%,6,0.1,1,0.9816895127296448,0.9810886383056641,0.0017079992685467005
50,5,600,1.0%,6,0.1,2,0.9805560111999512,0.9810886383056641,0.0017079992685467005
50,5,600,1.0%,6,0.1,3,0.983551025390625,0.9810886383056641,0.0017079992685467005
50,5,600,1.0%,6,0.1,4,0.9788855314254761,0.9810886383056641,0.0017079992685467005
50,5,600,1.0%,6,0.2,0,0.9815818071365356,0.9810789823532104,0.0009021714213304222
50,5,600,1.0%,6,0.2,1,0.9814738631248474,0.9810789823532104,0.0009021714213304222
50,5,600,1.0%,6,0.2,2,0.9803254008293152,0.9810789823532104,0.0009021714213304222
50,5,600,1.0%,6,0.2,3,0.9820720553398132,0.9810789823532104,0.0009021714213304222
50,5,600,1.0%,6,0.2,4,0.9799419641494751,0.9810789823532104,0.0009021714213304222
50,5,600,1.0%,6,0.3,0,0.9810447692871094,0.9804795980453491,0.0011618731077760458
50,5,600,1.0%,6,0.3,1,0.9790135622024536,0.9804795980453491,0.0011618731077760458
50,5,600,1.0%,6,0.3,2,0.9804632663726807,0.9804795980453491,0.0011618731077760458
50,5,600,1.0%,6,0.3,3,0.982058584690094,0.9804795980453491,0.0011618731077760458
50,5,600,1.0%,6,0.3,4,0.9798180460929871,0.9804795980453491,0.0011618731077760458
50,5,600,1.0%,6,0.4,0,0.9802018404006958,0.9793201684951782,0.0012299894588068128
50,5,600,1.0%,6,0.4,1,0.9786497950553894,0.9793201684951782,0.0012299894588068128
50,5,600,1.0%,6,0.4,2,0.9778282046318054,0.9793201684951782,0.0012299894588068128
50,5,600,1.0%,6,0.4,3,0.9809035658836365,0.9793201684951782,0.0012299894588068128
50,5,600,1.0%,6,0.4,4,0.979017436504364,0.9793201684951782,0.0012299894588068128
50,5,600,1.0%,6,0.5,0,0.9797747731208801,0.9793208837509155,0.0012720342492684722
50,5,600,1.0%,6,0.5,1,0.9776782393455505,0.9793208837509155,0.0012720342492684722
50,5,600,1.0%,6,0.5,2,0.9784247875213623,0.9793208837509155,0.0012720342492684722
50,5,600,1.0%,6,0.5,3,0.9809072017669678,0.9793208837509155,0.0012720342492684722
50,5,600,1.0%,6,0.5,4,0.9798194766044617,0.9793208837509155,0.0012720342492684722
50,5,600,1.0%,6,0.6,0,0.9788422584533691,0.9784326553344727,0.0009028257918544114
50,5,600,1.0%,6,0.6,1,0.9781283140182495,0.9784326553344727,0.0009028257918544114
50,5,600,1.0%,6,0.6,2,0.9773601293563843,0.9784326553344727,0.0009028257918544114
50,5,600,1.0%,6,0.6,3,0.979747474193573,0.9784326553344727,0.0009028257918544114
50,5,600,1.0%,6,0.6,4,0.978084921836853,0.9784326553344727,0.0009028257918544114
50,5,600,1.0%,6,0.7,0,0.9802695512771606,0.9780689477920532,0.0014175584074109793
50,5,600,1.0%,6,0.7,1,0.9763419032096863,0.9780689477920532,0.0014175584074109793
50,5,600,1.0%,6,0.7,2,0.9776333570480347,0.9780689477920532,0.0014175584074109793
50,5,600,1.0%,6,0.7,3,0.9781551957130432,0.9780689477920532,0.0014175584074109793
50,5,600,1.0%,6,0.7,4,0.9779449701309204,0.9780689477920532,0.0014175584074109793
50,5,600,1.0%,6,0.8,0,0.9781836271286011,0.9773610830307007,0.001599353039637208
50,5,600,1.0%,6,0.8,1,0.9753482341766357,0.9773610830307007,0.001599353039637208
50,5,600,1.0%,6,0.8,2,0.9763777852058411,0.9773610830307007,0.001599353039637208
50,5,600,1.0%,6,0.8,3,0.9794905781745911,0.9773610830307007,0.001599353039637208
50,5,600,1.0%,6,0.8,4,0.977405309677124,0.9773610830307007,0.001599353039637208
50,5,600,1.0%,6,0.9,0,0.9789908528327942,0.9771106839179993,0.0015973409172147512
50,5,600,1.0%,6,0.9,1,0.9757050275802612,0.9771106839179993,0.0015973409172147512
50,5,600,1.0%,6,0.9,2,0.9761417508125305,0.9771106839179993,0.0015973409172147512
50,5,600,1.0%,6,0.9,3,0.9787057638168335,0.9771106839179993,0.0015973409172147512
50,5,600,1.0%,6,0.9,4,0.9760097861289978,0.9771106839179993,0.0015973409172147512
50,5,800,1.0%,6,0.1,0,0.9809206128120422,0.9814803004264832,0.0014577049296349287
50,5,800,1.0%,6,0.1,1,0.9820324182510376,0.9814803004264832,0.0014577049296349287
50,5,800,1.0%,6,0.1,2,0.9816694259643555,0.9814803004264832,0.0014577049296349287
50,5,800,1.0%,6,0.1,3,0.9833680987358093,0.9814803004264832,0.0014577049296349287
50,5,800,1.0%,6,0.1,4,0.9794110059738159,0.9814803004264832,0.0014577049296349287
50,5,800,1.0%,6,0.2,0,0.9813793301582336,0.9809467196464539,0.0007154889754019678
50,5,800,1.0%,6,0.2,1,0.9806640148162842,0.9809467196464539,0.0007154889754019678
50,5,800,1.0%,6,0.2,2,0.9802075624465942,0.9809467196464539,0.0007154889754019678
50,5,800,1.0%,6,0.2,3,0.9819696545600891,0.9809467196464539,0.0007154889754019678
50,5,800,1.0%,6,0.2,4,0.9805132746696472,0.9809467196464539,0.0007154889754019678
50,5,800,1.0%,6,0.3,0,0.9807283282279968,0.980137050151825,0.0012614186853170395
50,5,800,1.0%,6,0.3,1,0.9781554341316223,0.980137050151825,0.0012614186853170395
50,5,800,1.0%,6,0.3,2,0.9801115989685059,0.980137050151825,0.0012614186853170395
50,5,800,1.0%,6,0.3,3,0.9815816283226013,0.980137050151825,0.0012614186853170395
50,5,800,1.0%,6,0.3,4,0.9801080226898193,0.980137050151825,0.0012614186853170395
50,5,800,1.0%,6,0.4,0,0.9804705381393433,0.9792253375053406,0.0012746064458042383
50,5,800,1.0%,6,0.4,1,0.9789785146713257,0.9792253375053406,0.0012746064458042383
50,5,800,1.0%,6,0.4,2,0.9772927761077881,0.9792253375053406,0.0012746064458042383
50,5,800,1.0%,6,0.4,3,0.9802907109260559,0.9792253375053406,0.0012746064458042383
50,5,800,1.0%,6,0.4,4,0.9790940880775452,0.9792253375053406,0.0012746064458042383
50,5,800,1.0%,6,0.5,0,0.9799029231071472,0.9789594411849976,0.001549300504848361
50,5,800,1.0%,6,0.5,1,0.976813793182373,0.9789594411849976,0.001549300504848361
50,5,800,1.0%,6,0.5,2,0.9778650403022766,0.9789594411849976,0.001549300504848361
50,5,800,1.0%,6,0.5,3,0.9804765582084656,0.9789594411849976,0.001549300504848361
50,5,800,1.0%,6,0.5,4,0.9797391891479492,0.9789594411849976,0.001549300504848361
50,5,800,1.0%,6,0.6,0,0.978099524974823,0.9782765507698059,0.0007158521912060678
50,5,800,1.0%,6,0.6,1,0.9781683087348938,0.9782765507698059,0.0007158521912060678
50,5,800,1.0%,6,0.6,2,0.9777371883392334,0.9782765507698059,0.0007158521912060678
50,5,800,1.0%,6,0.6,3,0.9795182943344116,0.9782765507698059,0.0007158521912060678
50,5,800,1.0%,6,0.6,4,0.9778595566749573,0.9782765507698059,0.0007158521912060678
50,5,800,1.0%,6,0.7,0,0.9792187809944153,0.9780236482620239,0.0008544032461941242
50,5,800,1.0%,6,0.7,1,0.9769418239593506,0.9780236482620239,0.0008544032461941242
50,5,800,1.0%,6,0.7,2,0.9777296781539917,0.9780236482620239,0.0008544032461941242
50,5,800,1.0%,6,0.7,3,0.978444516658783,0.9780236482620239,0.0008544032461941242
50,5,800,1.0%,6,0.7,4,0.9777832627296448,0.9780236482620239,0.0008544032461941242
50,5,800,1.0%,6,0.8,0,0.9783725738525391,0.9779930114746094,0.0012226992985233665
50,5,800,1.0%,6,0.8,1,0.9763792753219604,0.9779930114746094,0.0012226992985233665
50,5,800,1.0%,6,0.8,2,0.9772655367851257,0.9779930114746094,0.0012226992985233665
50,5,800,1.0%,6,0.8,3,0.9795976877212524,0.9779930114746094,0.0012226992985233665
50,5,800,1.0%,6,0.8,4,0.9783501625061035,0.9779930114746094,0.0012226992985233665
50,5,800,1.0%,6,0.9,0,0.9791983962059021,0.977664589881897,0.001403980772010982
50,5,800,1.0%,6,0.9,1,0.9759186506271362,0.977664589881897,0.001403980772010982
50,5,800,1.0%,6,0.9,2,0.977037787437439,0.977664589881897,0.001403980772010982
50,5,800,1.0%,6,0.9,3,0.9790165424346924,0.977664589881897,0.001403980772010982
50,5,800,1.0%,6,0.9,4,0.97715163230896,0.977664589881897,0.001403980772010982
50,5,1000,1.0%,6,0.1,0,0.9811907410621643,0.9815461039543152,0.0013547656126320362
50,5,1000,1.0%,6,0.1,1,0.981498658657074,0.9815461039543152,0.0013547656126320362
50,5,1000,1.0%,6,0.1,2,0.9817356467247009,0.9815461039543152,0.0013547656126320362
50,5,1000,1.0%,6,0.1,3,0.9835440516471863,0.9815461039543152,0.0013547656126320362
50,5,1000,1.0%,6,0.1,4,0.9797613620758057,0.9815461039543152,0.0013547656126320362
50,5,1000,1.0%,6,0.2,0,0.9810411334037781,0.9808109402656555,0.0006503884796984494
50,5,1000,1.0%,6,0.2,1,0.9804907441139221,0.9808109402656555,0.0006503884796984494
50,5,1000,1.0%,6,0.2,2,0.9801352024078369,0.9808109402656555,0.0006503884796984494
50,5,1000,1.0%,6,0.2,3,0.9818210005760193,0.9808109402656555,0.0006503884796984494
50,5,1000,1.0%,6,0.2,4,0.980566680431366,0.9808109402656555,0.0006503884796984494
50,5,1000,1.0%,6,0.3,0,0.9809001684188843,0.9801118969917297,0.0013223157729953527
50,5,1000,1.0%,6,0.3,1,0.977957010269165,0.9801118969917297,0.0013223157729953527
50,5,1000,1.0%,6,0.3,2,0.9798741340637207,0.9801118969917297,0.0013223157729953527
50,5,1000,1.0%,6,0.3,3,0.9813531637191772,0.9801118969917297,0.0013223157729953527
50,5,1000,1.0%,6,0.3,4,0.9804750680923462,0.9801118969917297,0.0013223157729953527
50,5,1000,1.0%,6,0.4,0,0.9804749488830566,0.9792531728744507,0.0011275187134742737
50,5,1000,1.0%,6,0.4,1,0.978169322013855,0.9792531728744507,0.0011275187134742737
50,5,1000,1.0%,6,0.4,2,0.9780523777008057,0.9792531728744507,0.0011275187134742737
50,5,1000,1.0%,6,0.4,3,0.9802379012107849,0.9792531728744507,0.0011275187134742737
50,5,1000,1.0%,6,0.4,4,0.9793314337730408,0.9792531728744507,0.0011275187134742737
50,5,1000,1.0%,6,0.5,0,0.9798246622085571,0.9789042472839355,0.0013785006012767553
50,5,1000,1.0%,6,0.5,1,0.9767605662345886,0.9789042472839355,0.0013785006012767553
50,5,1000,1.0%,6,0.5,2,0.9784262180328369,0.9789042472839355,0.0013785006012767553
50,5,1000,1.0%,6,0.5,3,0.9802462458610535,0.9789042472839355,0.0013785006012767553
50,5,1000,1.0%,6,0.5,4,0.9792634844779968,0.9789042472839355,0.0013785006012767553
50,5,1000,1.0%,6,0.6,0,0.9783886075019836,0.9781867861747742,0.0006978013552725315
50,5,1000,1.0%,6,0.6,1,0.9776756167411804,0.9781867861747742,0.0006978013552725315
50,5,1000,1.0%,6,0.6,2,0.9774414300918579,0.9781867861747742,0.0006978013552725315
50,5,1000,1.0%,6,0.6,3,0.9792308211326599,0.9781867861747742,0.0006978013552725315
50,5,1000,1.0%,6,0.6,4,0.9781975746154785,0.9781867861747742,0.0006978013552725315
50,5,1000,1.0%,6,0.7,0,0.9797762036323547,0.9781670570373535,0.0012582968920469284
50,5,1000,1.0%,6,0.7,1,0.9762856960296631,0.9781670570373535,0.0012582968920469284
50,5,1000,1.0%,6,0.7,2,0.9779545664787292,0.9781670570373535,0.0012582968920469284
50,5,1000,1.0%,6,0.7,3,0.978553831577301,0.9781670570373535,0.0012582968920469284
50,5,1000,1.0%,6,0.7,4,0.9782651662826538,0.9781670570373535,0.0012582968920469284
50,5,1000,1.0%,6,0.8,0,0.9785342216491699,0.9779573678970337,0.0012544882483780384
50,5,1000,1.0%,6,0.8,1,0.9765377044677734,0.9779573678970337,0.0012544882483780384
50,5,1000,1.0%,6,0.8,2,0.9768132567405701,0.9779573678970337,0.0012544882483780384
50,5,1000,1.0%,6,0.8,3,0.9795269966125488,0.9779573678970337,0.0012544882483780384
50,5,1000,1.0%,6,0.8,4,0.9783745408058167,0.9779573678970337,0.0012544882483780384
50,5,1000,1.0%,6,0.9,0,0.9795053005218506,0.97755366563797,0.0017431501764804125
50,5,1000,1.0%,6,0.9,1,0.9753065705299377,0.97755366563797,0.0017431501764804125
50,5,1000,1.0%,6,0.9,2,0.9767982363700867,0.97755366563797,0.0017431501764804125
50,5,1000,1.0%,6,0.9,3,0.9791215062141418,0.97755366563797,0.0017431501764804125
50,5,1000,1.0%,6,0.9,4,0.9770367741584778,0.97755366563797,0.0017431501764804125
50,5,1200,1.0%,6,0.1,0,0.9815818071365356,0.9814993739128113,0.0011959917610511184
50,5,1200,1.0%,6,0.1,1,0.9809547066688538,0.9814993739128113,0.0011959917610511184
50,5,1200,1.0%,6,0.1,2,0.9818334579467773,0.9814993739128113,0.0011959917610511184
50,5,1200,1.0%,6,0.1,3,0.9831910133361816,0.9814993739128113,0.0011959917610511184
50,5,1200,1.0%,6,0.1,4,0.9799357652664185,0.9814993739128113,0.0011959917610511184
50,5,1200,1.0%,6,0.2,0,0.9809420704841614,0.98057621717453,0.0007340490119531751
50,5,1200,1.0%,6,0.2,1,0.9798300266265869,0.98057621717453,0.0007340490119531751
50,5,1200,1.0%,6,0.2,2,0.9799615144729614,0.98057621717453,0.0007340490119531751
50,5,1200,1.0%,6,0.2,3,0.9816176891326904,0.98057621717453,0.0007340490119531751
50,5,1200,1.0%,6,0.2,4,0.9805299639701843,0.98057621717453,0.0007340490119531751
50,5,1200,1.0%,6,0.3,0,0.9807549118995667,0.9799616932868958,0.0013942336663603783
50,5,1200,1.0%,6,0.3,1,0.9778862595558167,0.9799616932868958,0.0013942336663603783
50,5,1200,1.0%,6,0.3,2,0.9793723821640015,0.9799616932868958,0.0013942336663603783
50,5,1200,1.0%,6,0.3,3,0.9815058708190918,0.9799616932868958,0.0013942336663603783
50,5,1200,1.0%,6,0.3,4,0.9802890419960022,0.9799616932868958,0.0013942336663603783
50,5,1200,1.0%,6,0.4,0,0.9805594086647034,0.9791085124015808,0.0013202434638515115
50,5,1200,1.0%,6,0.4,1,0.9775800108909607,0.9791085124015808,0.0013202434638515115
50,5,1200,1.0%,6,0.4,2,0.9780452251434326,0.9791085124015808,0.0013202434638515115
50,5,1200,1.0%,6,0.4,3,0.9802910685539246,0.9791085124015808,0.0013202434638515115
50,5,1200,1.0%,6,0.4,4,0.9790668487548828,0.9791085124015808,0.0013202434638515115
50,5,1200,1.0%,6,0.5,0,0.9800918698310852,0.9788597226142883,0.0013882751809433103
50,5,1200,1.0%,6,0.5,1,0.9768786430358887,0.9788597226142883,0.0013882751809433103
50,5,1200,1.0%,6,0.5,2,0.9779675006866455,0.9788597226142883,0.0013882751809433103
50,5,1200,1.0%,6,0.5,3,0.9799289107322693,0.9788597226142883,0.0013882751809433103
50,5,1200,1.0%,6,0.5,4,0.979431688785553,0.9788597226142883,0.0013882751809433103
50,5,1200,1.0%,6,0.6,0,0.9787912964820862,0.9780527353286743,0.000818076659925282
50,5,1200,1.0%,6,0.6,1,0.9771937727928162,0.9780527353286743,0.000818076659925282
50,5,1200,1.0%,6,0.6,2,0.9771355390548706,0.9780527353286743,0.000818076659925282
